lon,lat,spring_delta_ndvi
-106.2504472,32.0829655,4.608
-106.144608,32.09257637,10.161
-106.0387435,32.1020877,16.699
-105.9328541,32.11149945,23.222
-105.8269398,32.1208116,28.157
-105.7210011,32.13002411,29.456
-105.6150381,32.13913697,35.34
-105.5090511,32.14815013,29.551
-105.4030404,32.15706356,30.928
-105.2970062,32.16587725,31.201
-105.1909487,32.17459116,26.926
-105.0848683,32.18320527,36.148
-104.9787652,32.19171954,25.397
-104.8726396,32.20013395,17.831
-106.3678493,32.1624556,5.679
-106.2619191,32.1721753,3.996
-106.1559633,32.18179539,6.077
-106.0499821,32.19131585,14.907
-105.9439758,32.20073664,18.01
-105.8379447,32.21005774,23.723
-105.731889,32.21927911,25.366
-105.6258089,32.22840073,33.639
-105.5197048,32.23742256,29.256
-105.4135769,32.24634458,28.09
-105.3074254,32.25516676,24.859
-105.2012506,32.26388907,25.926
-105.0950527,32.27251148,32.506
-104.9888321,32.28103396,25.524
-104.8825889,32.28945649,11.031
-106.2734166,32.26137016,7.387
-106.1673438,32.27099952,3.724
-106.0612457,32.28052915,10.572
-105.9551224,32.28995902,13.192
-105.8489741,32.29928911,21.328
-105.7428012,32.30851937,26.808
-105.6366038,32.31764979,31.089
-105.5303823,32.32668034,30.923
-105.4241369,32.33561098,23.614
-105.3178679,32.34444168,20.159
-105.2115755,32.35317242,24.222
-105.1052599,32.36180317,27.474
-104.9989215,32.3703339,15.395
-104.8925605,32.37876458,6.516
-106.2849397,32.35055027,9.127
-106.1787499,32.36018893,7.772
-106.0725345,32.36972777,13.142
-105.9662938,32.37916676,8.398
-105.8600282,32.38850587,17.76
-105.7537378,32.39774508,34.446
-105.6474229,32.40688434,28.863
-105.5410837,32.41592363,32.428
-105.4347206,32.42486292,21.583
-105.3283338,32.43370219,18.979
-105.2219235,32.4424414,22.551
-105.11549,32.45108052,22.832
-105.0090335,32.45961953,9.497
-104.9025544,32.46805841,10.316
-106.2964887,32.43971581,9.415
-106.1901814,32.44936381,14.602
-106.0838486,32.4589119,19.183
-105.9774904,32.46836004,11.723
-105.871107,32.47770822,16.893
-105.7646989,32.48695639,24.132
-105.6582662,32.49610453,20.031
-105.5518091,32.50515261,19.45
-105.445328,32.5141006,16.738
-106.3080635,32.52886693,8.933
-106.2016386,32.53852431,12.019
-106.095188,32.54808169,9.069
-105.9887119,32.55753904,8.827
-105.8822107,32.56689632,13.081
-105.7756846,32.5761535,18.816
-105.6691338,32.58531056,13.623
-105.5625586,32.59436746,10.782
-105.4559593,32.60332417,15.304
-106.3196643,32.61800382,13.803
-106.2131214,32.62767063,12.671
-106.1065528,32.63723734,11.144
-105.9999587,32.64670392,12.264
-105.8933393,32.65607034,12.192
-105.7866949,32.66533657,12.947
-105.6800258,32.67450258,9.591
-105.5733322,32.68356835,11.332
-105.4666144,32.69253383,8.073
-105.3598726,32.701399,9.391
-106.3312911,32.70712666,9.875
-106.2246301,32.71680293,9.191
-106.1179432,32.72637901,10.505
-106.0112308,32.73585486,12.48
-105.9044929,32.74523047,11.516
-105.6909423,32.76368079,6.454
-105.58413,32.77275546,11.86
-105.4772934,32.78172974,5.041
-105.3704328,32.79060363,7.537
-106.342944,32.79623561,0.053
-106.2361646,32.80592139,4.857
-106.1293592,32.81550688,1.202
-106.0225281,32.82499205,8.914
-105.9156716,32.83437687,14.033
-105.80879,32.84366132,7.158
-105.4879965,32.87091209,5.614
-105.3810168,32.87979472,6.127
-106.247725,32.89502618,-0.438
-106.1408009,32.90462112,5.106
-106.0338509,32.91411565,10.135
-105.9268755,32.92350974,14.13
-105.8198748,32.93280335,11.622
-105.4987238,32.96008105,8.964
-105.3916247,32.96897247,2.812
-106.2593115,32.98411749,9.989
-106.1522683,32.99372192,5.384
-106.0451993,33.00322584,5.787
-105.9381046,33.01262923,11.689
-105.8309846,33.02193205,5.643
-105.6166696,33.04023586,8.735
-105.5094752,33.0492368,7.625
-105.4022565,33.05813704,-3.205
-106.2709241,33.07319549,8.084
-106.1637616,33.08280945,13.744
-106.0565732,33.09232281,8.591
-105.9493591,33.10173554,10.744
-105.8421195,33.1110476,6.274
-105.7348548,33.12025897,11.854
-105.6275651,33.12936962,12.786
-105.5202509,33.13837951,7.438
-105.4129123,33.14728861,-2.31
-106.282563,33.16226035,8.81
-106.1752809,33.17188388,12.074
-106.0679728,33.18140672,22.745
-105.9606389,33.19082883,10.822
-105.8532796,33.20015018,7.072
-105.7458949,33.20937074,12.602
-105.6384853,33.21849048,16.487
-105.531051,33.22750936,10.66
-105.4235922,33.23642736,-2.849
-106.2942281,33.25131226,10.264
-106.1868262,33.26094541,11.274
-106.0793982,33.27047776,24.209
-105.9719443,33.27990929,14.845
-105.8644649,33.28923997,6.865
-106.3059197,33.34035139,11.356
-106.1983977,33.34999419,14.722
-106.0908495,33.3595361,15.303
-105.9832753,33.36897709,17.167
-105.8756755,33.37831713,12.96
-105.7680502,33.38755619,6.578
-103.9352605,34.6065303,1.988
-103.825719,34.61393633,3.706
-103.7161567,34.62123958,8.813
-104.054084,34.68811163,-5.796
-103.9444382,34.69562834,-2.774
-103.8347712,34.70304219,2.852
-103.7250833,34.71035316,6.457
-103.6153747,34.7175612,13.108
-103.5056458,34.7246663,13.815
-104.0634087,34.77719236,-0.033
-103.9536371,34.78471703,-2.825
-103.8438443,34.79213874,-7.235
-103.7340305,34.79945745,-4.838
-103.624196,34.80667314,6.966
-103.514341,34.81378577,17.479
-103.404466,34.82079533,20.67
-104.0727549,34.86626389,-5.586
-103.9628573,34.87379656,2.106
-103.8529384,34.88122616,2.803
-103.7429984,34.88855265,-2.701
-103.6330376,34.89577601,0.068
-103.5230564,34.90289621,6.453
-103.4130549,34.90991324,4.07
-103.3030335,34.91682705,7.619
-104.0821228,34.95532641,-7.99
-103.9720989,34.96286711,-8.083
-103.8620536,34.97030463,-5.298
-103.7519871,34.97763894,-0.989
-103.6418998,34.98487001,-3.296
-103.5317919,34.99199781,-4.281
-103.4216638,34.99902233,3.811
-103.3115156,35.00594353,11.056
-103.2013478,35.01276139,13.524
-103.0911606,35.01947588,18.396
-104.0915124,35.04438011,-13.932
-103.9813619,35.05192887,-13.264
-103.8711898,35.05937435,-11.098
-103.7609966,35.06671651,-9.124
-103.6507825,35.07395532,-8.112
-103.5405477,35.08109076,-4.402
-103.4302926,35.0881228,1.661
-103.3200174,35.09505142,9.488
-103.2097225,35.10187659,9.372
-103.0994081,35.10859828,14.457
-104.1009237,35.13342517,-12.533
-103.9906463,35.14098204,-13.853
-103.8803473,35.14843551,-10.545
-103.7700271,35.15578555,-13.245
-103.6596858,35.16303214,-7.97
-103.5493238,35.17017524,-9.024
-103.4389414,35.17721484,-4.269
-103.328539,35.18415091,2.04
-103.2181166,35.19098342,7.949
-103.1076748,35.19771235,3.367
-103.8895261,35.23748829,-9.351
-103.5581204,35.25925145,-7.793
-103.4476104,35.26629865,-3.698
-103.3370803,35.2732422,-6.985
-103.2265303,35.28008208,2.568
-103.1159607,35.28681827,3.03
-103.5669374,35.34831958,-6.938
-103.4562996,35.3553744,-5.878
-103.3456416,35.36232546,-0.54
-103.2349636,35.36917275,2.474
-103.1242659,35.37591624,2.307
-103.3542228,35.45140091,-5.636
-103.2434165,35.45825563,-3.193
-103.1325905,35.46500644,-0.256
-103.362824,35.54046871,-7.43
-103.2518892,35.54733091,-7.975
-103.1409345,35.55408908,-5.583
-103.3714454,35.62952908,-14.389
-103.2603816,35.63639878,-13.068
-103.149298,35.64316434,-6.83
-103.268894,35.72545943,-16.767
-103.1576811,35.73223242,-12.298
-103.0464486,35.73890113,-9.829
-106.2122018,35.95688275,3.87
-106.1009639,35.96640865,3.452
-105.6557372,36.00347171,27.069
-105.5443632,36.01247716,27.371
-106.6693965,36.00648001,11.645
-106.5581442,36.0164326,-0.114
-106.3355527,36.03602581,8.175
-106.2242141,36.04566635,5.238
-106.1128473,36.0552028,3.727
-106.0014527,36.06463511,6.124
-105.8900304,36.07396327,8.023
-105.7785808,36.08318722,0.794
-106.7933042,36.0851456,7.451
-106.6819526,36.09521327,1.02
-106.5705716,36.10517689,2.092
-106.4591614,36.11503642,-2.408
-106.3477223,36.12479183,-1.708
-106.2362546,36.13444307,-0.382
-106.1247587,36.14399011,4.231
-106.0132348,36.1534329,8.089
-105.9016832,36.16277143,7.795
-106.8060187,36.17386078,11.161
-106.6945382,36.18393964,-3.014
-106.5830281,36.19391435,-6.325
-106.4714888,36.20378485,-5.599
-106.3599204,36.21355111,-1.263
-106.2483234,36.2232131,-0.09
-106.136698,36.23277077,1.901
-106.0250446,36.2422241,3.719
-107.2648995,36.22116692,-2.583
-107.1534113,36.23167371,-0.416
-107.0418924,36.24207638,-3.606
-106.9303429,36.25237491,-4.649
-106.8187631,36.26256924,-0.164
-106.7071533,36.27265934,5.271
-106.5955139,36.28264516,-3.829
-106.4838451,36.29252668,-8.949
-106.3721472,36.30230385,-2.554
-106.2604206,36.31197663,-2.889
-106.1486655,36.32154499,1.109
-106.0368822,36.33100889,4.007
-107.6128538,36.27764212,-0.295
-107.5013312,36.28847305,-3.714
-107.3897768,36.29919989,-4.683
-107.2781908,36.30982258,-3.413
-107.1665736,36.3203411,0.144
-107.0549255,36.33075539,-1.375
-106.9432466,36.34106542,-1.528
-106.8315374,36.35127115,-3.865
-106.7197981,36.36137254,-1.05
-106.6080291,36.37136954,-1.091
-106.4962306,36.38126212,-2.026
-106.3844028,36.39105025,5.258
-106.2725463,36.40073387,8.577
-106.1606611,36.41031296,6.589
-106.0487476,36.41978747,1.79
-107.5149123,36.37709828,-4.049
-107.4032287,36.38783711,-4.075
-107.2915135,36.3984717,-0.867
-107.1797669,36.40900199,-1.685
-107.0679892,36.41942795,-0.255
-106.9561807,36.42974954,-2.579
-106.8443418,36.43996672,-2.196
-106.7324727,36.45007944,1.623
-106.6205737,36.46008767,-6.591
-106.5086452,36.46999136,-4.988
-106.3966873,36.47979049,5.157
-106.2847005,36.489485,9.78
-106.172685,36.49907486,2.771
-106.0606411,36.50856004,7.826
-107.5285254,36.46571704,-3.238
-107.4167123,36.47646793,-5.6
-107.3048675,36.48711446,-3.248
-107.1929912,36.49765658,-1.594
-107.0810837,36.50809426,0.305
-106.9691453,36.51842746,-2.352
-106.8571764,36.52865613,-3.362
-106.7451772,36.53878024,-2.212
-106.633148,36.54879974,-5.878
-106.5210891,36.55871459,-2.343
-106.4090008,36.56852477,5.676
-106.2968834,36.57823021,-1.873
-106.1847373,36.5878309,4.464
-106.0725626,36.59732678,1.825
-107.5421705,36.55432954,-5.976
-107.4302277,36.56509253,-4.6
-107.318253,36.57575105,-3.366
-107.2062467,36.58630506,1.576
-107.0942091,36.59675451,0.168
-106.9821405,36.60709937,-1.593
-106.8700413,36.61733959,-2.349
-106.7579116,36.62747513,4.84
-106.6457519,36.63750595,-2.617
-106.5335623,36.64743201,1.512
-106.4213433,36.65725328,7.79
-106.3090951,36.66696971,2.218
-106.196818,36.67658127,1.525
-106.0845123,36.68608791,2.338
-107.5558479,36.64293597,-2.998
-107.443775,36.65371111,-3.294
-107.3316701,36.66438168,-3.807
-107.2195335,36.67494762,1.941
-107.1073655,36.6854089,0.292
-106.9951664,36.69576546,1.961
-106.8829365,36.70601728,0.979
-106.7706762,36.7161643,1.774
-106.6583856,36.7262065,0.684
-106.5460651,36.73614382,-3.009
-106.433715,36.74597623,15.498
-106.3213357,36.75570369,15.702
-106.2089274,36.76532616,4.209
-106.0964903,36.77484361,-1.639
-105.9840249,36.78425599,-8.744
-107.5695575,36.73153651,-3.888
-107.4573542,36.74232387,-4.22
-107.3451188,36.75300654,-4.588
-107.2328517,36.76358446,2.42
-107.120553,36.77405761,2.451
-107.0082231,36.78442594,8.327
-106.8958623,36.7946894,2.252
-106.7834709,36.80484796,4.43
-106.6710492,36.81490157,1.441
-106.5585975,36.8248502,3.747
-106.4461161,36.83469381,19.846
-106.3336053,36.84443235,12.31
-106.2210654,36.85406578,5.897
-106.1084967,36.86359408,-6.6
-105.9958995,36.87301719,-5.858
-107.5832995,36.82013138,0.84
-107.4709655,36.830931,-3.985
-107.3585994,36.84162581,-6.767
-107.2462013,36.85221578,0.738
-107.1337717,36.86270085,3.35
-107.0213107,36.87308099,4.533
-106.9088186,36.88335615,0.99
-106.7962959,36.89352629,1.082
-106.6837428,36.90359138,2.291
-106.5711595,36.91355136,7.091
-106.4585465,36.92340621,17.512
-106.3459039,36.93315588,23.981
-106.2332322,36.94280033,10.797
-106.1205316,36.95233952,-6.695
-106.0078023,36.96177342,-14.712
-107.3721119,36.93023971,-1.641
-107.2595827,36.94084176,1.952
-107.1470217,36.95133881,2.627
-107.0344293,36.96173081,5.871
-106.9218057,36.97201772,-0.902
-106.8091514,36.9821995,8.239
-106.6964665,36.9922761,13.071
-103.2862732,33.5721147,11.071
-103.1781189,33.57892147,10.625
-103.069946,33.58562656,10.142
-103.4028484,33.65446014,10.579
-103.2945906,33.66137557,11.373
-103.1863137,33.66818926,9.749
-103.0780182,33.67490117,7.48
-103.6280103,33.7295521,12.722
-103.5196686,33.73667822,11.782
-103.4113074,33.74370254,9.332
-103.3029268,33.75062503,8.292
-103.1945272,33.75744567,11.305
-103.0861089,33.76416443,9.323
-103.6367344,33.81876877,13.942
-103.5282699,33.82590217,14.189
-103.4197857,33.83293368,12.351
-103.3112821,33.83986325,8.731
-103.2027595,33.84669088,8.977
-103.094218,33.85341652,7.618
-103.7540461,33.90073159,14.169
-103.6454784,33.90797429,15.099
-103.5368908,33.91511502,17.181
-103.4282834,33.92215374,15.971
-103.3196566,33.92909043,9.25
-103.2110106,33.93592507,7.005
-103.1023457,33.94265763,6.854
-103.7629335,33.9899187,13.4
-103.6542425,33.99716886,16.025
-103.5455314,34.00431694,14.998
-103.4368005,34.01136291,12.727
-103.3280502,34.01830675,2.368
-103.2192805,34.02514843,18.067
-103.110492,34.03188793,20.368
-103.7718412,34.07909501,13.547
-103.6630266,34.08635266,12.628
-103.5541918,34.09350812,10.524
-103.4453372,34.10056137,18.487
-103.336463,34.10751238,18.172
-103.2275695,34.11436114,17.013
-103.1186569,34.12110761,17.581
-103.8896875,34.16089328,13.076
-103.7807694,34.1682607,18.701
-103.6718309,34.17552587,14.582
-103.5628721,34.18268874,10.514
-103.4538934,34.1897493,16.884
-103.3448951,34.19670753,17.171
-103.2358774,34.20356339,9
-103.1268406,34.21031686,3.948
-103.8987602,34.25004088,21.147
-103.7897181,34.25741596,19.285
-103.6806553,34.26468867,17.703
-103.5715723,34.27185899,13.743
-103.4624693,34.2789269,8.771
-103.3533466,34.28589236,7.662
-103.2442044,34.29275536,8.406
-103.1350431,34.29951586,-14.607
-103.9078539,34.33917819,17.163
-103.7986873,34.34656096,14.117
-103.9169684,34.42830541,14.917
-103.8076772,34.4356959,15.087
-103.9261039,34.51742272,7.28
-103.8166877,34.52482096,13.828
-106.3374591,35.22714762,1.687
-107.120726,35.24546789,2.545
-107.0106388,35.25584895,-1.135
-106.9005219,35.26612708,2.28
-106.7903757,35.27630224,2.599
-106.6802003,35.28637439,6.112
-106.5699961,35.29634351,6.746
-106.4597633,35.30620954,4.605
-106.3495022,35.31597246,-2.438
-107.2438637,35.32371291,-1.667
-107.1336807,35.33420815,-1.892
-107.0234676,35.34460039,-2.818
-106.9132247,35.3548896,1.636
-106.8029523,35.36507574,3.382
-106.6926507,35.37515876,4.952
-106.5823201,35.38513864,6.029
-106.4719609,35.39501533,4.287
-106.3615733,35.40478879,1.101
-106.2511577,35.414459,1.53
-107.2569746,35.4124332,-0.011
-107.1466655,35.42293978,-7.324
-107.0363262,35.43334325,-2.984
-106.925957,35.44364359,-0.248
-106.8155582,35.45384074,3.199
-106.70513,35.46393468,4.535
-106.5946729,35.47392537,4.538
-106.4841869,35.48381276,6.696
-106.3736725,35.49359683,4.596
-106.26313,35.50327752,1.823
-107.2701159,35.50114499,-2.214
-107.1596804,35.51166296,-7.214
-107.0492146,35.52207771,-5.388
-106.9387189,35.53238922,-5.488
-106.8281933,35.54259745,0.935
-106.7176384,35.55270235,2.855
-106.6070543,35.56270389,4.944
-106.4964414,35.57260204,6.202
-106.3857999,35.58239674,8.42
-106.2751301,35.59208797,9.205
-107.2832879,35.58984847,-8.756
-107.1727257,35.60037787,-7.952
-107.0621331,35.61080396,-6.642
-106.9515104,35.6211267,-6.921
-106.8408579,35.63134604,-1.24
-106.7301759,35.64146196,0.769
-106.6194647,35.6514744,2.354
-106.5087244,35.66138334,6.68
-106.3979555,35.67118873,5.414
-106.2871583,35.68089054,11.309
-107.2964905,35.67854384,-7.341
-107.1858013,35.68908472,-5.105
-107.0750817,35.69952219,-4.958
-106.9643319,35.7098562,-9.078
-106.8535521,35.72008671,3.791
-106.7427427,35.73021368,1.133
-106.6319039,35.74023707,1.113
-106.4101396,35.75997298,-0.297
-106.2992145,35.76968542,4.286
-107.1989075,35.77778369,-7.44
-107.0880605,35.78823259,-6.506
-106.9771832,35.79857792,-6.801
-106.8662759,35.80881964,-2.854
-106.7553388,35.81895772,8.637
-106.6443723,35.82899211,8.808
-106.5333766,35.83892278,-14.152
-106.4223521,35.84874969,-1.337
-107.2120442,35.86647496,-4.775
-107.1010696,35.87693534,-7.126
-106.9900646,35.88729204,-4.81
-106.8790294,35.89754502,5.067
-106.7679643,35.90769425,7.879
-106.6568698,35.91773969,5.36
-106.5457459,35.9276813,-12.466
-106.4345931,35.93751903,-8.918
-107.2252117,35.95515873,-2.679
-107.1141091,35.96563064,-4.554
-107.002976,35.97599875,-1.564
-106.8918127,35.98626305,3.471
-106.7806194,35.99642348,8.497
-107.5719156,36.0117618,-0.098
-107.4607785,36.02255671,-1.051
-107.3496099,36.03324786,0.206
-107.23841,36.04383519,-0.148
-107.1271792,36.05431867,-2.793
-107.0159178,36.06469826,-1.785
-106.904626,36.07497391,0.35
-107.5855297,36.1003956,-1.963
-107.4742644,36.11120246,0.177
-107.3629675,36.12190545,-0.849
-107.2516392,36.13250452,-2.184
-107.1402799,36.14299963,-2.455
-107.0288899,36.15339074,-2.088
-106.9174694,36.1636778,-1.138
-107.5991758,36.18902231,0.418
-107.487782,36.19984118,-1.048
-107.3763564,36.21055607,-3.725
-107.683021,36.00086316,-1.829
-108.4744791,36.01020611,-5.15
-108.3634772,36.02184248,-3.778
-108.2524414,36.03337531,-4.947
-108.1413719,36.04480456,-8.058
-108.030269,36.05613018,-5.764
-107.9191331,36.06735214,-1.338
-107.8079644,36.07847039,-0.805
-107.6967631,36.08948489,-0.967
-109.0442753,36.03893366,0.394
-108.9333204,36.05110043,2.112
-108.8223301,36.06316378,5.981
-108.7113045,36.07512366,-0.782
-108.600244,36.08698005,-7.763
-108.4891489,36.09873288,-6.712
-108.3780194,36.11038211,-11.404
-108.2668559,36.1219277,-8.179
-108.1556586,36.13336961,-5.132
-108.0444278,36.14470778,-4.69
-107.9331638,36.15594218,-0.093
-107.821867,36.16707277,1.146
-107.7105375,36.17809949,0.013
-108.9485347,36.13956709,8.948
-108.837417,36.15164379,0.17
-108.7262639,36.16361693,-5.252
-108.6150758,36.17548645,-13.617
-108.503853,36.18725232,-6.702
-108.3925956,36.19891448,-5.804
-108.2813041,36.21047289,-5.283
-108.1699788,36.2219275,-3.444
-108.0586198,36.23327828,-3.8
-107.9472275,36.24452517,0.207
-107.8358022,36.25566814,-0.267
-107.7243442,36.26670714,-0.923
-108.9637846,36.22802639,9.683
-108.8525392,36.2401165,-1.875
-108.7412584,36.25210294,-11.166
-108.6299424,36.26398566,-13.123
-108.5185915,36.27576462,-4.43
-108.4072061,36.28743976,-7.632
-108.2957863,36.29901104,-4.978
-108.1843326,36.31047842,-5.059
-108.0728451,36.32184185,-1.189
-107.9613242,36.3331013,0.889
-107.8497702,36.3442567,-1.041
-107.7381834,36.35530803,-1.327
-107.626564,36.36625524,-0.894
-108.9790702,36.31647851,9.549
-108.8676969,36.3285821,-3.322
-108.756288,36.3405819,-14.225
-108.6448438,36.35247787,-10.917
-108.5333646,36.36426997,-8.544
-108.4218508,36.37595815,-4.935
-108.3103025,36.38754236,-4.087
-108.1987201,36.39902256,-6.596
-108.0871038,36.41039871,7.464
-107.975454,36.42167075,-0.663
-107.863771,36.43283865,-1.316
-107.752055,36.44390236,-2.317
-107.6403064,36.45486184,-1.879
-108.9943917,36.40492365,3.11
-108.8828901,36.41704076,-6.975
-108.7713529,36.42905398,-10.271
-108.6597803,36.44096326,-8.266
-108.5481725,36.45276857,-8.646
-108.4365299,36.46446984,-5.115
-108.3248528,36.47606704,-5.837
-108.2131414,36.48756011,26.369
-108.1013961,36.49894902,19.446
-107.9896171,36.51023372,-5.495
-107.8778048,36.52141417,-5.286
-107.7659594,36.53249032,-2.168
-107.6540812,36.54346212,-3.214
-109.0097492,36.49336199,1.536
-108.8981191,36.50549268,-1.804
-108.7864532,36.51751938,-6.114
-108.6747518,36.52944203,-10.924
-108.5630152,36.5412606,-8.18
-108.4512436,36.55297502,14.383
-108.3394373,36.56458526,-2.068
-108.2275967,36.57609127,2.889
-108.115722,36.587493,-9.319
-108.0038135,36.59879041,-6.255
-107.8918716,36.60998346,-3.124
-107.7798965,36.62107209,-1.293
-107.6678885,36.63205628,-1.198
-109.0251427,36.58179372,0.109
-108.9133839,36.59393806,-0.262
-108.8015891,36.60597829,-12.125
-108.6897586,36.61791437,-10.455
-108.5778928,36.62974625,-6.606
-108.4659919,36.64147388,10.868
-108.3540562,36.65309722,-3.424
-108.242086,36.66461621,-9.588
-108.1300817,36.67603082,-1.931
-108.0180434,36.687341,-3.877
-107.9059716,36.6985467,-5.688
-107.7938665,36.70964789,-1.927
-107.6817283,36.72064451,-0.504
-109.0405726,36.67021903,3.864
-108.9286846,36.68237708,-2.238
-108.8167606,36.69443091,-6.99
-108.7048008,36.70638047,-11.151
-108.5928055,36.71822572,-11.793
-108.480775,36.72996662,-1.257
-108.3687096,36.74160311,-7.775
-108.2566096,36.75313515,-3.112
-108.1444753,36.76456269,-0.42
-108.0323069,36.77588569,-1.962
-107.9201049,36.78710411,-2.969
-107.8078694,36.79821789,-1.833
-107.6956009,36.80922699,-2.943
-108.9440214,36.77080993,-9.276
-108.8319679,36.78287741,-11.233
-108.7198784,36.79484052,-12.182
-108.6077534,36.80669921,-14.586
-108.495593,36.81845343,-7.024
-108.3833976,36.83010313,-1.699
-108.2711674,36.84164827,1.672
-108.1589029,36.8530888,2.234
-108.0466042,36.86442468,0.255
-107.9342716,36.87565586,-1.111
-107.8219056,36.88678229,-2.148
-107.7095062,36.89780394,-3.605
-107.597074,36.90872075,-1.937
-107.4846091,36.91953269,-0.984
-108.9593944,36.85923681,-12.151
-108.8472111,36.87131801,-11.892
-108.7349917,36.88329472,-11.096
-108.6227366,36.8951669,-14.272
-108.510446,36.90693449,-4.066
-108.3981203,36.91859746,0.974
-108.2857597,36.93015576,0.391
-108.1733646,36.94160934,-1.138
-108.0609352,36.95295815,-1.113
-107.9484719,36.96420215,-1.259
-107.8359749,36.9753413,-0.86
-107.7234446,36.98637554,0.339
-107.6108812,36.99730484,-3.637
-108.9748038,36.94765792,-15.886
-108.8624903,36.95975288,-16.214
-108.7501407,36.97174325,-7.049
-108.6377552,36.98362898,-9.471
-108.5253342,36.99541002,-5.346
-105.3124686,35.04348371,-4.235
-105.6535857,35.10570016,2.1
-105.5435146,35.11471111,4.061
-105.4334178,35.12361898,1.46
-105.3232957,35.13242374,2.612
-104.110357,35.22246179,-10.683
-103.9999524,35.23002679,-10.069
-103.7790785,35.24484625,-11.787
-103.6686098,35.25210064,-11.411
-105.6648171,35.19460281,4.958
-105.5546197,35.20362344,1.024
-105.4443965,35.21254088,0.166
-105.3341479,35.22135511,1.169
-105.223874,35.23006608,0.041
-105.1135752,35.23867378,-1.509
-105.0032517,35.24717816,-6.605
-104.892904,35.25557919,-6.148
-104.7825321,35.26387685,-8.162
-104.6721365,35.2720711,-11.622
-104.5617174,35.28016191,-8.092
-104.4512752,35.28814925,-14.269
-104.34081,35.29603309,-11.335
-104.2303222,35.30381341,-10.383
-104.1198122,35.31149016,-11.118
-104.0092801,35.31906333,-13.233
-103.8987263,35.32653289,-12.804
-103.788151,35.3338988,-15.33
-103.6775546,35.34116104,-12.205
-105.6760746,35.28349686,2.567
-105.5657506,35.29252721,4.561
-105.4554008,35.30145426,0.65
-105.3450253,35.31027799,1.979
-105.2346245,35.31899836,-0.053
-105.1241988,35.32761534,-2.909
-105.0137483,35.3361289,-1.29
-104.9032734,35.34453901,-4.097
-104.7927743,35.35284564,-6.247
-104.6822514,35.36104874,-7.554
-104.5717049,35.3691483,-9.702
-104.4611352,35.37714428,-14.604
-104.3505425,35.38503666,-8.908
-104.2399271,35.39282539,-9.585
-104.1292894,35.40051047,-9.151
-104.0186295,35.40809184,-10.807
-103.9079478,35.41556949,-7.711
-103.7972447,35.42294339,-11.748
-105.6873583,35.3723825,1.772
-105.5769074,35.3814226,2.512
-105.4664306,35.3903593,0.875
-105.355928,35.39919258,0.096
-105.2454001,35.40792238,1.175
-105.1348471,35.4165487,0.339
-105.0242693,35.42507148,-0.794
-104.9136669,35.4334907,-2.126
-104.8030404,35.44180633,-3.967
-104.6923899,35.45001833,-5.884
-104.5817157,35.45812667,-6.71
-104.4710182,35.46613134,-7.01
-104.3602977,35.47403228,-12.343
-104.2495544,35.48182948,-7.001
-104.1387887,35.4895229,-9.861
-104.0280007,35.49711251,-11.687
-103.9171909,35.50459829,-6.096
-103.8063595,35.51198021,-10.865
-105.6986683,35.4612599,4.265
-105.5880902,35.4703098,3.136
-105.4774861,35.4792562,6.964
-105.3668562,35.48809906,2.982
-105.2562008,35.49683834,3.507
-105.1455202,35.50547403,-0.936
-105.0348148,35.51400607,-3.357
-104.9240847,35.52243444,-5.92
-104.8133303,35.53075911,-2.383
-104.702552,35.53898005,-4.361
-104.5917499,35.54709722,-4.307
-104.4809243,35.5551106,-5.978
-104.3700757,35.56302015,-13.396
-104.2592042,35.57082584,-10.018
-104.1483101,35.57852765,-14.994
-104.0373938,35.58612554,-14.203
-103.9264556,35.59361949,-10.529
-105.7100046,35.55012926,-1.578
-105.599299,35.559189,5.868
-105.4885673,35.56814514,15.128
-105.3778098,35.57699762,4.575
-105.2670266,35.58574643,2.971
-105.1562182,35.59439152,-9.386
-105.0453849,35.60293286,-8.203
-104.9345268,35.61137043,-9.755
-104.8236443,35.61970418,-10.991
-104.7127378,35.62793409,-14.309
-104.6018074,35.63606013,-7.34
-104.4908535,35.64408226,-7.542
-104.3798765,35.65200045,-8.22
-104.2688765,35.65981468,-14.973
-104.1578538,35.66752491,-14.712
-104.0468089,35.67513111,-13.748
-103.9357419,35.68263326,-10.591
-105.610534,35.6480604,6.174
-105.3887889,35.66588847,5.517
-105.2778778,35.67464683,-4.564
-105.1669412,35.68330137,-2.991
-105.0559796,35.69185206,-9.584
-104.9449933,35.70029885,-14.607
-104.8339824,35.70864173,-9.549
-104.7229474,35.71688065,-11.952
-104.6118885,35.72501559,-9.734
-104.500806,35.73304651,-6.596
-104.3897002,35.74097338,-5.972
-104.2785714,35.74879618,-6.878
-104.1674199,35.75651487,-10.008
-104.056246,35.76412942,-13.737
-105.6217952,35.73692417,5.004
-105.5108075,35.74589991,2.121
-105.3997937,35.75477177,5.773
-105.2887542,35.76353974,0.892
-105.1776893,35.77220377,-9.389
-105.6330827,35.82578053,-0.811
-105.5219666,35.83476612,-8.694
-105.4108243,35.84364774,0.448
-105.2996562,35.85242535,5.052
-106.2035455,35.05910043,3.618
-106.0936072,35.06862626,12.921
-105.9836418,35.07804918,3.172
-105.8736495,35.08736916,4.425
-105.7636307,35.09658616,-0.809
-106.2154072,35.14795312,4.345
-106.105343,35.15748916,7.298
-105.9952517,35.16692218,7.626
-105.8851334,35.17625215,3.28
